customer_id,company_name,company_size,company_type,industry,country,created_at,acquisition_channel,is_active
cust_c036642d,Barton LLC,1000+,Enterprise,Finance,HU,2024-10-03,Organic,False
cust_2f1d1850,Miller and Sons,51-200,Startup,Healthcare,MU,2024-10-03,Content Marketing,True
cust_fde95aec,"Moore, Price and Ward",11-50,SMB,Media,BW,2024-01-03,Partner,True
cust_a417e009,Wallace-Juarez,1-10,Mid-Market,Healthcare,CA,2024-02-21,Direct Sales,True
cust_62615d7e,Lopez Group,201-1000,Mid-Market,Manufacturing,TH,2024-08-03,Partner,True
cust_57c59056,"Russell, Johnson and Gomez",1-10,Mid-Market,Technology,BW,2024-08-19,Organic,True
cust_427dc6f5,"Mueller, Shields and Smith",1-10,Mid-Market,Education,NG,2024-05-30,Direct Sales,False
cust_bc3cc796,Hardy PLC,201-1000,Mid-Market,Technology,HN,2024-08-10,Partner,True
cust_ae45e17f,"Jackson, James and Taylor",201-1000,Enterprise,Healthcare,KI,2024-04-14,Content Marketing,True
cust_d02ba281,Thomas-Jackson,201-1000,Enterprise,Healthcare,IS,2024-06-12,Partner,True
cust_f0be4d7c,Washington-Jones,201-1000,Startup,Media,ID,2024-04-05,Direct Sales,True
cust_8db7c85f,"Weber, Wheeler and Gonzalez",11-50,Startup,Technology,CD,2024-02-22,Content Marketing,True
cust_953cefd7,Smith-Foster,11-50,Enterprise,Finance,VN,2024-05-27,Content Marketing,True
cust_307137bf,Alexander-Jordan,1-10,Mid-Market,Manufacturing,CF,2024-08-18,Content Marketing,True
cust_f49795c7,Evans PLC,1-10,SMB,Technology,MD,2024-03-19,Paid Search,True
cust_57fd55d9,Edwards-Oconnell,1000+,Enterprise,Technology,LB,2024-04-23,Organic,True
cust_16efeecd,"Neal, Henry and Johnston",1000+,Startup,Education,HN,2024-05-06,Direct Sales,True
cust_7f52ebff,Ramirez-Hartman,201-1000,Startup,Finance,MM,2024-02-14,Referral,True
cust_a921d351,"Gonzalez, Osborn and White",1-10,SMB,Education,SY,2024-01-11,Direct Sales,True
cust_bcd32cf5,"Murray, Erickson and Gonzales",201-1000,SMB,Healthcare,JP,2024-11-18,Content Marketing,True
cust_0752ccf6,"Jones, Abbott and Pope",201-1000,SMB,Technology,GQ,2024-07-12,Paid Search,True
cust_aa829280,Schultz and Sons,201-1000,Mid-Market,Manufacturing,ID,2024-09-12,Organic,True
cust_d35905f2,Espinoza Group,11-50,Enterprise,Education,BN,2024-06-23,Direct Sales,True
cust_771501fa,"Mendoza, Morales and Hunter",1-10,SMB,Finance,MD,2024-06-11,Organic,False
cust_464a9224,"Johnson, Schmitt and Miles",51-200,Enterprise,Media,SO,2024-08-18,Content Marketing,True
cust_d51bc06f,"Rocha, Rodriguez and Wright",201-1000,SMB,Finance,TL,2024-05-17,Content Marketing,True
cust_54ab30e9,Holland Inc,11-50,Enterprise,Finance,TM,2024-09-07,Paid Search,False
cust_84dc6aa4,"Lucas, Rasmussen and Rivera",51-200,Mid-Market,Retail,NR,2024-02-11,Partner,True
cust_56a41ae4,Garcia and Sons,1000+,SMB,Finance,SE,2024-10-17,Referral,True
cust_de7ba86f,"Grant, Watts and Walker",201-1000,Mid-Market,Technology,MR,2024-05-31,Direct Sales,True
cust_e5e0dee1,Barton-Chapman,1000+,SMB,Retail,SC,2024-02-28,Direct Sales,True
cust_ee06089c,Cuevas-Webb,201-1000,SMB,Manufacturing,KE,2024-06-10,Content Marketing,True
cust_de35ac0c,Wilson Ltd,1-10,Enterprise,Retail,CV,2024-05-15,Referral,True
cust_2078ada5,Cooper-Mueller,51-200,SMB,Finance,SK,2024-07-06,Partner,True
cust_49522741,Alvarez-Kim,201-1000,Enterprise,Technology,MC,2024-06-24,Referral,False
cust_1ca57c8c,Jones-Williams,201-1000,Enterprise,Education,KN,2024-02-14,Direct Sales,False
cust_9df6729b,Sweeney Ltd,201-1000,Startup,Media,CD,2024-09-19,Content Marketing,True
cust_11af4d99,Spears Ltd,1000+,Startup,Technology,HN,2024-07-19,Paid Search,True
cust_9df6f820,Arnold LLC,51-200,SMB,Retail,TJ,2024-06-14,Direct Sales,True
cust_cfc8b6e2,Hall-Sullivan,201-1000,Mid-Market,Media,ER,2024-03-13,Referral,True
cust_98841a56,"Sandoval, Foster and Mclaughlin",1-10,Mid-Market,Healthcare,FJ,2024-06-23,Direct Sales,True
cust_36d5b38b,"Jordan, Smith and Lewis",1000+,SMB,Manufacturing,IT,2024-10-19,Content Marketing,True
cust_392e80bd,"Stokes, Brown and Garcia",1000+,SMB,Finance,SO,2024-03-13,Organic,True
cust_14a559d1,Nguyen-Ellis,51-200,Enterprise,Technology,IN,2024-09-17,Organic,True
cust_874214d3,Rose-Fowler,11-50,Mid-Market,Finance,UG,2024-05-30,Content Marketing,True
cust_005e4b2c,"Long, Wilson and Bell",11-50,Enterprise,Finance,PK,2024-08-27,Referral,True
cust_01a8c144,Cervantes Ltd,201-1000,Mid-Market,Technology,KG,2024-12-22,Content Marketing,True
cust_5c8c8528,"Lawrence, Powers and Edwards",1-10,Startup,Media,GY,2024-04-28,Content Marketing,True
cust_96e30e13,White Ltd,11-50,SMB,Education,CV,2024-07-17,Paid Search,True
cust_8b391e8d,Barnes-Taylor,51-200,Enterprise,Manufacturing,MV,2024-06-13,Paid Search,True
cust_5aaf8da4,Tucker PLC,11-50,SMB,Retail,MD,2024-12-22,Partner,True
cust_229e4618,"Arias, Thompson and Jackson",1-10,SMB,Manufacturing,JO,2024-02-24,Direct Sales,True
cust_6b40e499,Edwards Group,1-10,SMB,Healthcare,VN,2024-01-21,Content Marketing,True
cust_d084b587,Crane-Washington,1-10,Startup,Media,FI,2024-11-12,Direct Sales,True
cust_b0bb030f,Maynard-Wagner,51-200,SMB,Manufacturing,SA,2024-06-07,Organic,True
cust_98023195,"Vasquez, Mckinney and Wallace",201-1000,Mid-Market,Education,DM,2024-02-02,Referral,True
cust_c2f5ed81,"Johnson, Juarez and Carter",1000+,Startup,Finance,IS,2024-03-28,Content Marketing,True
cust_9bb98094,"Roberts, Norman and Cunningham",1000+,SMB,Media,SA,2024-08-01,Partner,True
cust_477da79e,"Wilson, Wilson and Hampton",51-200,Startup,Retail,MM,2024-07-29,Paid Search,True
cust_0103461d,Wolf Group,11-50,Mid-Market,Technology,ST,2024-03-25,Paid Search,True
cust_790b8432,Garcia-Greer,11-50,Enterprise,Manufacturing,GB,2024-04-06,Direct Sales,True
cust_aa96bd48,Golden-Johnson,201-1000,Enterprise,Healthcare,IN,2024-05-15,Referral,True
cust_d926f473,Gonzales Inc,11-50,SMB,Manufacturing,GW,2024-03-22,Content Marketing,True
cust_55f5abec,"Matthews, Bell and Page",51-200,Enterprise,Education,ZM,2024-06-15,Organic,False
cust_084c3ec6,Jensen and Sons,1-10,Enterprise,Healthcare,GA,2024-11-08,Paid Search,True
cust_5bd6d4d2,Hudson PLC,1000+,Enterprise,Manufacturing,IT,2024-08-19,Partner,True
cust_89c59c95,"Jackson, Werner and Carter",201-1000,Enterprise,Healthcare,TO,2024-04-13,Organic,True
cust_46c0e874,"Duke, Shelton and Davis",11-50,Mid-Market,Technology,GB,2024-11-01,Content Marketing,True
cust_4306c322,Sellers-Riddle,51-200,SMB,Media,TD,2024-02-19,Referral,True
cust_a755ba8f,"Cline, Wright and Dawson",201-1000,Startup,Education,HU,2024-10-22,Organic,True
cust_923c893c,"Long, Thomas and Chen",1000+,Mid-Market,Education,YE,2024-06-09,Organic,True
cust_4702960a,Hayes-Schultz,201-1000,SMB,Manufacturing,BW,2024-06-05,Organic,True
cust_743e6b66,"Brady, Neal and Wiley",11-50,Mid-Market,Media,PH,2024-07-08,Organic,True
cust_b7f3241a,Perkins-Melton,51-200,Startup,Manufacturing,ES,2024-02-06,Organic,True
cust_b30c988f,"Stanton, Reid and Terry",11-50,SMB,Media,BI,2024-11-05,Partner,True
cust_6adba9b7,"Sanders, Donaldson and Summers",51-200,Enterprise,Healthcare,SA,2024-04-14,Direct Sales,True
cust_7f890a45,Clayton-Morgan,11-50,SMB,Media,TR,2024-02-20,Organic,True
cust_aaef9e2f,"Phelps, Kramer and Shannon",1000+,Mid-Market,Education,BE,2024-01-18,Direct Sales,True
cust_6c349077,Sims Group,51-200,Mid-Market,Education,AM,2024-02-18,Content Marketing,False
cust_3a5e4061,Alexander Inc,1000+,Startup,Healthcare,NP,2024-03-19,Referral,False
cust_d9bc3765,"Blankenship, Khan and Turner",51-200,SMB,Retail,IS,2024-02-06,Paid Search,True
cust_9f45db00,"Ward, Miller and Beck",51-200,SMB,Media,CF,2024-03-05,Partner,True
cust_45acd302,Sanders LLC,11-50,Mid-Market,Retail,RS,2024-09-28,Referral,True
cust_16a19d9e,Patterson Inc,1-10,Startup,Manufacturing,MA,2024-02-06,Direct Sales,True
cust_d3b43dfd,Lewis Inc,51-200,Enterprise,Manufacturing,CO,2024-08-18,Content Marketing,True
cust_83cced3d,Stone Group,1-10,Enterprise,Retail,AG,2024-01-04,Partner,True
cust_eef4ae5d,"Cooper, Martinez and Dalton",1-10,Enterprise,Healthcare,MD,2024-02-21,Referral,True
cust_66f50640,Jones-Reyes,201-1000,Mid-Market,Finance,ES,2024-11-09,Content Marketing,True
cust_2b62c555,Garcia LLC,1000+,SMB,Education,KG,2024-02-23,Referral,True
cust_e3b73ce7,Ayala-Mullins,1-10,Startup,Technology,CR,2024-09-06,Partner,True
cust_0c860e00,"Thomas, Moreno and Smith",201-1000,Startup,Technology,CF,2024-03-04,Paid Search,True
cust_1938e0c5,Bell-Lewis,1-10,Enterprise,Healthcare,AE,2024-02-28,Partner,False
cust_a2f84162,Jensen-Ramos,51-200,SMB,Media,GM,2024-02-03,Content Marketing,True
cust_6f238e0c,Taylor Inc,51-200,Mid-Market,Technology,TZ,2024-10-10,Content Marketing,True
cust_0a85939d,Bell-Jordan,11-50,Startup,Manufacturing,CU,2024-04-06,Partner,True
cust_2f52fef1,Newman-Wright,11-50,Enterprise,Retail,US,2024-08-21,Organic,True
cust_f6a84c7a,"Lawson, Maxwell and Vaughn",1-10,SMB,Manufacturing,KM,2024-12-06,Organic,True
cust_b7322759,Harris-Lawson,11-50,Enterprise,Technology,ET,2024-10-17,Organic,True
cust_3a7ba881,Phillips-Brown,1-10,Enterprise,Retail,GY,2024-07-11,Paid Search,True
cust_6c147a2d,Rodriguez-Porter,11-50,Enterprise,Technology,UG,2024-01-28,Partner,True
cust_fdba4476,"Oneal, Smith and Ward",1-10,Mid-Market,Finance,LB,2024-02-21,Content Marketing,True
cust_0e0bf17d,Valencia-Carroll,11-50,SMB,Technology,MM,2024-07-31,Direct Sales,True
cust_32899952,"Thompson, Ruiz and Archer",1000+,SMB,Manufacturing,BN,2024-01-07,Content Marketing,True
cust_f888ee25,"Jones, Baker and Williams",11-50,Enterprise,Education,BH,2024-11-02,Partner,True
cust_677e568b,Hunter-Fuller,11-50,Startup,Technology,SC,2024-10-24,Paid Search,True
cust_4ef4f968,Henderson-Morales,1000+,Enterprise,Finance,DZ,2024-07-27,Referral,True
cust_6111a7cf,"Jensen, Ramirez and Collins",11-50,SMB,Finance,SE,2024-12-23,Partner,True
cust_050864c6,Mccann and Sons,1000+,Mid-Market,Media,SO,2024-05-06,Partner,True
cust_ccbbf819,Willis-Hines,51-200,SMB,Education,CF,2024-09-21,Direct Sales,True
cust_1d4b2869,"Jones, Hale and Blair",201-1000,Mid-Market,Retail,GY,2024-01-23,Organic,True
cust_7f94d5bf,Miller Group,11-50,Enterprise,Manufacturing,CI,2024-06-25,Organic,True
cust_349e929e,"Lynch, Parker and Harmon",1000+,Startup,Education,SZ,2024-03-09,Organic,False
cust_31b7e956,Smith and Sons,51-200,SMB,Manufacturing,ME,2024-01-05,Direct Sales,True
cust_5106ce57,Crawford LLC,1000+,SMB,Media,SK,2024-07-19,Referral,False
cust_1669d315,"Green, Watson and Brady",1-10,Startup,Education,IQ,2024-10-11,Organic,True
cust_5c0b268a,Wise Inc,11-50,Startup,Technology,LT,2024-11-09,Referral,True
cust_267bb07f,Nelson-Brown,1000+,Enterprise,Manufacturing,LC,2024-08-11,Partner,True
cust_1b977a08,"Jones, Gibson and Ward",1000+,SMB,Finance,SB,2024-11-29,Organic,True
cust_a47967d4,"Jackson, Moore and Ayala",1000+,SMB,Media,TO,2024-09-18,Paid Search,True
cust_bbbcef0e,"Wilson, Yang and Smith",201-1000,Startup,Finance,AL,2024-04-04,Partner,True
cust_c8204f35,Ruiz Group,11-50,Startup,Healthcare,CZ,2024-03-10,Organic,False
cust_b06ce011,Tran Ltd,1-10,Enterprise,Education,SZ,2024-09-11,Direct Sales,True
cust_011feec8,Walker-Wright,11-50,Startup,Technology,WS,2024-05-04,Partner,True
cust_b68b3ef5,Mckenzie-Duncan,1-10,SMB,Manufacturing,CL,2024-07-13,Content Marketing,True
cust_4d063e72,"Winters, White and Brock",51-200,SMB,Finance,BD,2024-06-04,Paid Search,True
cust_644b5971,Wiley LLC,51-200,Startup,Media,KR,2024-05-07,Organic,True
cust_ef54fb19,Tran Inc,201-1000,Mid-Market,Education,MN,2024-03-18,Organic,True
cust_8dbaaf33,Elliott-Torres,1000+,Startup,Manufacturing,VU,2024-04-04,Referral,True
cust_9a37d400,Richardson-Bonilla,1-10,Enterprise,Media,FJ,2024-10-11,Direct Sales,True
cust_cbc4eb2b,"Hodges, Sanchez and Smith",11-50,Mid-Market,Media,NE,2024-01-10,Organic,False
cust_be397f82,Weaver Ltd,1-10,SMB,Retail,MD,2024-12-06,Direct Sales,True
cust_31b2cad4,Tapia Inc,1-10,SMB,Technology,PS,2024-09-12,Referral,True
cust_7588eeba,Sweeney-Acosta,11-50,SMB,Media,CA,2024-03-20,Organic,True
cust_b2c8bb06,"Bird, Barnes and Woodward",201-1000,SMB,Finance,CV,2024-10-03,Paid Search,True
cust_214937ef,Davis-Morse,51-200,Mid-Market,Media,SK,2024-06-09,Organic,True
cust_daf8cf88,"Huang, Ellis and Adkins",1-10,Startup,Healthcare,TT,2024-02-07,Paid Search,True
cust_8d228293,"Anderson, Wilkins and Jones",1-10,Enterprise,Technology,TN,2024-01-25,Referral,False
cust_d38eba31,Bates-Anderson,51-200,Mid-Market,Technology,JP,2024-04-11,Direct Sales,True
cust_0f87c9c7,Howe-Long,51-200,SMB,Finance,LK,2024-05-06,Direct Sales,True
cust_a15b0da9,Chavez-Hall,1000+,SMB,Manufacturing,FR,2024-02-22,Content Marketing,True
cust_3be1a96f,"Rodriguez, Garcia and Cole",201-1000,SMB,Retail,KW,2024-06-06,Direct Sales,True
cust_bb6a104f,Herrera and Sons,11-50,SMB,Technology,PG,2024-04-29,Referral,True
cust_0a762ac9,Baker-Wilson,1000+,Mid-Market,Retail,DJ,2024-11-09,Partner,False
cust_2eb50b13,"Torres, Bush and Morrison",51-200,Startup,Media,GM,2024-11-20,Partner,True
cust_d4a4b8b5,Hernandez-Dawson,51-200,Startup,Healthcare,MK,2024-06-02,Direct Sales,False
cust_a8024206,"Williams, Evans and Wilkins",201-1000,Enterprise,Technology,EC,2024-01-13,Paid Search,True
cust_aaddc532,Bond-Hawkins,1-10,Startup,Healthcare,SY,2024-04-07,Direct Sales,True
cust_02d2ecb2,Murray and Sons,51-200,Enterprise,Retail,CM,2024-01-05,Organic,True
cust_272c2751,Greer and Sons,1000+,SMB,Retail,CO,2024-03-17,Referral,True
cust_63631bda,Watson-Mccoy,1000+,Startup,Manufacturing,KH,2024-02-02,Partner,False
cust_0585c76c,"Willis, Lowery and Jones",11-50,Mid-Market,Finance,BI,2024-03-17,Content Marketing,False
cust_3cef5b16,"Ramos, Anderson and Stein",201-1000,Mid-Market,Finance,LS,2024-02-17,Referral,True
cust_4e26c158,Dunlap Inc,1-10,SMB,Healthcare,DO,2024-12-24,Direct Sales,True
cust_88432285,"Hamilton, Ramsey and Crawford",1-10,SMB,Manufacturing,MU,2024-09-22,Referral,True
cust_0f569b95,Thompson-Lewis,1-10,Mid-Market,Media,ER,2024-04-16,Paid Search,True
cust_db4350eb,Griffin-Hernandez,201-1000,Mid-Market,Media,VE,2024-08-28,Organic,True
cust_b021cd2e,"Sanchez, Phillips and Jenkins",51-200,Startup,Healthcare,SY,2024-07-05,Content Marketing,True
cust_a2189bad,Miller Group,11-50,Mid-Market,Manufacturing,CU,2024-06-11,Direct Sales,True
cust_724a7dc0,Day PLC,51-200,Mid-Market,Media,HU,2024-09-01,Paid Search,True
cust_dc65cf6f,"Norton, Mayo and Casey",201-1000,Enterprise,Education,MK,2024-07-05,Partner,True
cust_d912cfac,"Harrington, Cooper and Cunningham",1-10,Enterprise,Technology,LI,2024-05-30,Paid Search,True
cust_ef236fee,White-Flores,1-10,SMB,Healthcare,GN,2024-01-12,Paid Search,True
cust_fcba80f8,Brown-Frey,51-200,Startup,Education,SM,2024-05-18,Direct Sales,True
cust_086c5c40,"Key, Dickson and Garcia",1-10,Startup,Technology,KM,2024-04-03,Paid Search,False
cust_8e9723f7,Ferguson-Moody,201-1000,SMB,Technology,LK,2024-01-22,Content Marketing,True
cust_0e1186fa,Johnston Group,201-1000,Startup,Healthcare,MH,2024-12-29,Direct Sales,True
cust_e5313f1a,Thompson PLC,201-1000,Enterprise,Technology,LB,2024-11-09,Referral,True
cust_2436cdf3,"Wolfe, Sloan and Johnson",11-50,Mid-Market,Healthcare,ME,2024-05-16,Paid Search,True
cust_1f0085ea,"Elliott, Hart and Lopez",201-1000,SMB,Technology,SA,2024-07-29,Direct Sales,True
cust_e70775de,Thompson-Johnson,11-50,Mid-Market,Manufacturing,BG,2024-03-31,Referral,False
cust_e507f7af,"Robinson, Fox and Smith",201-1000,Startup,Technology,VE,2024-03-19,Content Marketing,True
cust_29d31d9c,Peterson and Sons,201-1000,SMB,Retail,LI,2024-01-24,Direct Sales,True
cust_dc90ca42,Hernandez Ltd,1000+,Startup,Manufacturing,CV,2024-10-27,Partner,True
cust_57dd4ce6,Mathis LLC,1000+,Enterprise,Finance,BN,2024-05-25,Direct Sales,True
cust_551cf477,"Mcmahon, Foster and Garcia",201-1000,Mid-Market,Healthcare,KI,2024-05-05,Organic,True
cust_2e9345c3,Daugherty Ltd,11-50,Startup,Media,NZ,2024-11-03,Content Marketing,True
cust_a46d9f25,"Yu, Banks and Thompson",201-1000,Mid-Market,Media,TJ,2024-09-26,Direct Sales,False
cust_12b9eb7c,"Buchanan, Walker and Chapman",11-50,Startup,Healthcare,EC,2024-05-26,Partner,True
cust_5228554e,Gross-Phillips,1000+,Startup,Media,EE,2024-10-10,Paid Search,True
cust_1b23529d,Rush PLC,201-1000,Mid-Market,Media,MX,2024-11-26,Paid Search,True
cust_14834ed5,"Johnson, Guzman and Mccall",1000+,Mid-Market,Media,VA,2024-03-26,Partner,True
cust_21e963da,"Cunningham, Zuniga and Taylor",1000+,Startup,Retail,CH,2024-01-31,Partner,True
cust_b4644d58,Reed LLC,1000+,SMB,Education,DM,2024-09-04,Paid Search,True
cust_43801b16,Underwood Ltd,201-1000,Mid-Market,Healthcare,DZ,2024-10-10,Referral,True
cust_6a2fab47,Griffin-Baker,1-10,SMB,Education,HU,2024-09-26,Paid Search,True
cust_bbe989a4,Bell Inc,201-1000,Startup,Finance,WS,2024-01-01,Direct Sales,True
cust_a94455b0,Cruz Ltd,11-50,Mid-Market,Retail,NL,2024-03-05,Paid Search,False
cust_d72b8d7a,Snyder-Gray,51-200,Startup,Technology,ST,2024-05-25,Paid Search,True
cust_88f69daf,Poole PLC,11-50,Startup,Media,CF,2024-10-21,Direct Sales,False
cust_046571cb,"Perez, Hayes and Lloyd",1-10,Mid-Market,Retail,AU,2024-04-24,Partner,True
cust_bc7b60f0,Flores Inc,1-10,Mid-Market,Finance,BN,2024-05-12,Content Marketing,True
cust_a855c410,Barron and Sons,11-50,Enterprise,Media,ES,2024-01-30,Partner,False
cust_30ac1d21,"Mcmahon, Spence and Morgan",51-200,SMB,Retail,VE,2024-12-12,Direct Sales,True
cust_3ed80996,Bush-Reynolds,1000+,Mid-Market,Healthcare,TD,2024-03-05,Partner,True
cust_8a914a28,"Preston, Moore and Garcia",11-50,Enterprise,Finance,GA,2024-03-14,Partner,True
cust_aa2f79bc,Terry-Bowen,11-50,SMB,Retail,ZA,2024-07-28,Organic,False
cust_de255348,Guerrero-Evans,1000+,Enterprise,Media,BY,2024-01-20,Direct Sales,True
cust_619b02c1,Armstrong-Larsen,1000+,Mid-Market,Media,DE,2024-01-22,Direct Sales,True
cust_87b7bc95,Smith-Miller,1000+,Startup,Manufacturing,HR,2024-08-30,Paid Search,True
cust_43edccc7,"Castillo, Davis and Clark",1-10,SMB,Finance,DZ,2024-04-23,Content Marketing,True
cust_de1531e9,Wells Inc,1-10,Mid-Market,Manufacturing,KP,2024-10-31,Organic,True
cust_829c510a,Ruiz-Jacobson,11-50,Startup,Finance,IN,2024-02-05,Content Marketing,True
cust_faa2c0f7,"Stephens, Lopez and Mcclure",1-10,Startup,Manufacturing,MN,2024-03-13,Referral,True
cust_e613a9e7,Williams-Gonzales,11-50,Enterprise,Manufacturing,IN,2024-03-28,Referral,True
cust_ec60abff,Elliott-Hernandez,201-1000,Startup,Media,MC,2024-09-16,Referral,True
cust_c2cfcfa3,Miller LLC,1000+,SMB,Healthcare,SR,2024-06-09,Referral,True
cust_c22c67fd,"Perez, Brown and Hughes",1-10,Mid-Market,Technology,SK,2024-06-11,Content Marketing,True
cust_05c57191,"Mcdaniel, Mayer and Armstrong",1-10,Startup,Finance,GW,2024-07-03,Paid Search,False
cust_a89c6db0,Miller-Orr,11-50,Startup,Education,LC,2024-01-14,Organic,True
cust_f4e80a15,"Duncan, Black and Duncan",1000+,Enterprise,Retail,VN,2024-02-27,Organic,True
cust_5794061a,Avery Group,11-50,Enterprise,Healthcare,EC,2024-03-05,Organic,True
cust_756b0d6d,Stokes and Sons,11-50,SMB,Manufacturing,BB,2024-06-13,Partner,True
cust_9f84bdfc,Mcneil Group,1000+,Mid-Market,Retail,FR,2024-11-15,Content Marketing,True
cust_0a9a0aa2,"Hernandez, Larson and Flores",1-10,Startup,Manufacturing,ZA,2024-12-21,Direct Sales,True
cust_811f080d,Miller PLC,201-1000,SMB,Technology,MY,2024-08-02,Content Marketing,True
cust_d1e3b566,Gates-Stone,1-10,Mid-Market,Media,AL,2024-11-01,Partner,True
cust_78e35adb,"Dean, Mills and Barnes",201-1000,SMB,Technology,NI,2024-02-28,Organic,True
cust_2459ece3,Knight PLC,51-200,Startup,Manufacturing,PS,2024-12-30,Organic,True
cust_4a7613c1,Buckley PLC,201-1000,Enterprise,Manufacturing,BZ,2024-11-01,Partner,True
cust_c0a9e3e4,Dillon-Beard,1000+,Enterprise,Healthcare,NG,2024-04-12,Content Marketing,False
cust_7f6b8b99,Pena-Armstrong,51-200,SMB,Manufacturing,PY,2024-01-15,Organic,True
cust_4b07cb80,Hill and Sons,201-1000,Mid-Market,Healthcare,VN,2024-08-24,Content Marketing,True
cust_31557c9b,"Steele, Williams and Preston",11-50,Startup,Technology,LS,2024-09-25,Partner,True
cust_568acecc,Williams Group,1000+,Enterprise,Media,IQ,2024-12-14,Direct Sales,True
cust_6bcdbe34,Smith-Roth,1-10,Enterprise,Media,KI,2024-04-30,Direct Sales,True
cust_41155e6c,Cameron-Garrison,1000+,Enterprise,Education,LA,2024-02-08,Paid Search,True
cust_48db2ad3,Taylor Ltd,1-10,Enterprise,Media,PA,2024-10-27,Partner,True
cust_e07d7577,Adams-Butler,1000+,SMB,Technology,KH,2024-02-04,Referral,True
cust_3efa01db,Alexander Group,11-50,SMB,Media,SZ,2024-07-07,Paid Search,True
cust_ff12f1b2,"Camacho, Nicholson and Robertson",201-1000,Startup,Retail,DJ,2024-01-26,Referral,True
cust_6391fdca,Mckinney-Powell,11-50,Mid-Market,Finance,SL,2024-12-07,Partner,False
cust_46b7562a,"Johnson, Lee and Whitaker",1-10,Startup,Manufacturing,BG,2024-04-06,Direct Sales,True
cust_638ce6bd,Bryant LLC,51-200,Mid-Market,Education,MA,2024-03-18,Referral,False
cust_2bcc0767,Richardson-Marshall,1-10,Enterprise,Technology,MY,2024-09-03,Referral,True
cust_7d1ec7ec,Maldonado and Sons,1000+,Startup,Technology,MR,2024-07-08,Direct Sales,True
cust_9a703f11,"Griffin, Horne and Wells",51-200,Mid-Market,Manufacturing,TG,2024-05-15,Content Marketing,True
cust_6e02ee22,Martin-Kline,201-1000,Enterprise,Technology,AE,2024-11-18,Paid Search,True
cust_af35f503,"Davis, Johnson and Williams",11-50,Enterprise,Technology,TO,2024-10-29,Referral,False
cust_d44fd61b,Vincent Ltd,51-200,SMB,Technology,GR,2024-09-20,Partner,True
cust_c9c8ffc0,Adams Group,51-200,Mid-Market,Technology,SG,2024-01-08,Content Marketing,True
cust_10d1d0d7,"Smith, Buck and Holland",51-200,Mid-Market,Finance,US,2024-11-07,Referral,False
cust_df114cc2,Walker PLC,1-10,SMB,Healthcare,KP,2024-10-03,Content Marketing,False
cust_efaa1491,"Day, Coleman and Bennett",201-1000,Mid-Market,Finance,MG,2024-06-27,Partner,True
cust_52ec6a22,Robinson-Turner,1-10,SMB,Manufacturing,SK,2024-11-16,Paid Search,False
cust_441e05f1,"Sanders, Garcia and Hunt",201-1000,Enterprise,Media,HR,2024-11-23,Direct Sales,False
cust_e691937a,Hoffman-Wheeler,1-10,SMB,Technology,JM,2024-04-25,Content Marketing,True
cust_755e0cc6,"Rodriguez, Brown and Mcneil",201-1000,SMB,Media,DZ,2024-05-06,Direct Sales,False
cust_59f8ac68,Green-Dawson,1-10,SMB,Healthcare,CF,2024-04-26,Paid Search,True
cust_d812d0dc,Hernandez and Sons,11-50,Startup,Manufacturing,BG,2024-11-08,Organic,False
cust_b17b9e7f,"Powell, Flores and Taylor",11-50,Mid-Market,Finance,AR,2024-09-11,Referral,True
cust_e7a026d7,Bright-Green,1-10,Startup,Healthcare,NL,2024-06-06,Content Marketing,True
cust_0f42f98f,Doyle-Aguilar,201-1000,SMB,Media,TO,2024-11-12,Referral,True
cust_53822a06,Cooper Ltd,51-200,Mid-Market,Healthcare,GN,2024-09-23,Content Marketing,True
cust_ec8330a9,"Little, Alvarez and Shepard",1-10,Mid-Market,Technology,MK,2024-07-16,Referral,True
cust_de4fa9ad,Bruce-Pittman,1000+,SMB,Media,TH,2024-03-11,Paid Search,True
cust_044e0beb,Davis-Anderson,11-50,Mid-Market,Retail,IL,2024-10-08,Referral,True
cust_78741497,"Hines, White and Frazier",1-10,Enterprise,Healthcare,LT,2024-09-11,Partner,True
cust_66f83847,Walker and Sons,1-10,SMB,Finance,CH,2024-12-04,Direct Sales,True
cust_d61ef388,Fisher-Eaton,51-200,Mid-Market,Manufacturing,MR,2024-04-11,Referral,False
cust_af5f0bac,"Carter, York and Ruiz",201-1000,Mid-Market,Healthcare,ZW,2024-08-14,Referral,True
cust_c9cb6fa8,"Blackburn, Jones and Preston",1000+,Enterprise,Education,SC,2024-02-16,Organic,True
cust_7d12a718,"James, Evans and Brown",51-200,Mid-Market,Finance,CZ,2024-02-23,Partner,True
cust_1ae5d4a9,Cooper PLC,1-10,Mid-Market,Finance,PK,2024-02-25,Partner,True
cust_6141f8fe,Huffman-White,51-200,Mid-Market,Retail,BR,2024-07-08,Partner,False
cust_791fd7f3,Welch-Thompson,51-200,SMB,Healthcare,ZW,2024-01-23,Direct Sales,True
cust_07411d8b,Hayes and Sons,1-10,Enterprise,Retail,PS,2024-10-27,Content Marketing,True
cust_2fb69f5a,Johnston and Sons,1-10,Enterprise,Finance,RW,2024-10-31,Content Marketing,False
cust_fa7bd712,Anderson Group,201-1000,Enterprise,Retail,ZW,2024-06-15,Organic,True
cust_c45297a1,Patterson-Woods,1000+,SMB,Finance,AF,2024-01-15,Partner,True
